sample_id,task,layer,clean_dla,corrupt_dla,delta_dla
0,mmlu,0,2.4743459224700928,2.4743459224700928,0.0
0,mmlu,1,1.133205771446228,1.1306729316711426,0.0025328397750854492
0,mmlu,2,2.5030789375305176,2.5087194442749023,-0.005640506744384766
0,mmlu,3,2.8670125007629395,2.857440948486328,0.009571552276611328
0,mmlu,4,3.3593547344207764,3.394972801208496,-0.03561806678771973
0,mmlu,5,2.798353672027588,2.7461347579956055,0.05221891403198242
0,mmlu,6,0.6850762367248535,0.6395844221115112,0.045491814613342285
0,mmlu,7,1.0687514543533325,0.9953893423080444,0.07336211204528809
0,mmlu,8,2.412428140640259,2.5046563148498535,-0.09222817420959473
0,mmlu,9,4.923011779785156,5.377824306488037,-0.45481252670288086
0,mmlu,10,3.7911033630371094,4.157102584838867,-0.3659992218017578
0,mmlu,11,5.096061706542969,4.96718692779541,0.1288747787475586
0,mmlu,12,4.563148498535156,5.1430230140686035,-0.5798745155334473
0,mmlu,13,5.364753723144531,6.117003440856934,-0.7522497177124023
0,mmlu,14,7.927302837371826,8.018686294555664,-0.09138345718383789
0,mmlu,15,8.595529556274414,9.40394401550293,-0.8084144592285156
0,mmlu,16,8.066274642944336,8.800695419311523,-0.7344207763671875
0,mmlu,17,6.155881881713867,6.754306793212891,-0.5984249114990234
0,mmlu,18,8.653111457824707,9.045133590698242,-0.39202213287353516
0,mmlu,19,11.008580207824707,11.641609191894531,-0.6330289840698242
0,mmlu,20,11.301092147827148,11.690631866455078,-0.3895397186279297
0,mmlu,21,11.441364288330078,11.499671936035156,-0.058307647705078125
0,mmlu,22,12.92194938659668,12.725566864013672,0.1963825225830078
0,mmlu,23,14.625423431396484,14.881254196166992,-0.2558307647705078
0,mmlu,24,14.735313415527344,14.59480094909668,0.14051246643066406
0,mmlu,25,15.594797134399414,15.614348411560059,-0.01955127716064453
0,mmlu,26,15.466564178466797,15.170475006103516,0.29608917236328125
0,mmlu,27,16.62723159790039,16.30179214477539,0.325439453125
0,mmlu,28,16.117774963378906,15.851463317871094,0.2663116455078125
0,mmlu,29,14.46291732788086,15.058030128479004,-0.5951128005981445
0,mmlu,30,16.411563873291016,16.422473907470703,-0.0109100341796875
0,mmlu,31,21.038692474365234,20.307159423828125,0.7315330505371094
0,mmlu,32,51.52326583862305,50.7269287109375,0.7963371276855469
1,mmlu,0,2.4743459224700928,2.4743459224700928,0.0
1,mmlu,1,1.0550529956817627,1.0474247932434082,0.007628202438354492
1,mmlu,2,2.4209578037261963,2.4210705757141113,-0.00011277198791503906
1,mmlu,3,2.872612714767456,2.875077724456787,-0.0024650096893310547
1,mmlu,4,3.312459945678711,3.3261828422546387,-0.013722896575927734
1,mmlu,5,2.6326260566711426,2.5363781452178955,0.09624791145324707
1,mmlu,6,0.5739403963088989,0.5547758340835571,0.019164562225341797
1,mmlu,7,1.1009690761566162,1.0774519443511963,0.023517131805419922
1,mmlu,8,2.3174328804016113,2.4455862045288086,-0.12815332412719727
1,mmlu,9,4.577400207519531,5.104082107543945,-0.5266819000244141
1,mmlu,10,3.600527048110962,4.0708184242248535,-0.4702913761138916
1,mmlu,11,4.962867259979248,4.945503234863281,0.017364025115966797
1,mmlu,12,4.351735591888428,5.002780914306641,-0.6510453224182129
1,mmlu,13,5.489279270172119,6.1650590896606445,-0.6757798194885254
1,mmlu,14,8.113520622253418,8.157644271850586,-0.04412364959716797
1,mmlu,15,8.944722175598145,9.660123825073242,-0.7154016494750977
1,mmlu,16,8.385988235473633,9.004202842712402,-0.6182146072387695
1,mmlu,17,6.612270832061768,6.992652893066406,-0.38038206100463867
1,mmlu,18,8.810775756835938,9.06417465209961,-0.2533988952636719
1,mmlu,19,10.755674362182617,11.319832801818848,-0.5641584396362305
1,mmlu,20,11.193375587463379,11.420499801635742,-0.22712421417236328
1,mmlu,21,11.549571990966797,11.533166885375977,0.016405105590820312
1,mmlu,22,13.089059829711914,12.97861385345459,0.11044597625732422
1,mmlu,23,14.39128303527832,14.731353759765625,-0.3400707244873047
1,mmlu,24,14.606022834777832,14.60720443725586,-0.0011816024780273438
1,mmlu,25,15.609526634216309,15.606300354003906,0.0032262802124023438
1,mmlu,26,15.49623966217041,15.142822265625,0.35341739654541016
1,mmlu,27,16.711843490600586,16.368209838867188,0.34363365173339844
1,mmlu,28,16.084909439086914,16.049192428588867,0.035717010498046875
1,mmlu,29,14.330512046813965,15.10984992980957,-0.7793378829956055
1,mmlu,30,16.33142852783203,16.413467407226562,-0.08203887939453125
