sample_id,task,layer,clean_mean_logprob,corrupt_mean_logprob,patched_mean_logprob,clean_sum_logprob,corrupt_sum_logprob,patched_sum_logprob,recovery_mean,recovery_sum,patch_window
0,mmlu,0,-2.6208999156951904,-1.5194958448410034,-2.511812686920166,-18.346298217773438,-10.636470794677734,-17.582687377929688,0.9009562224689616,0.9009561707507614,6
0,mmlu,1,-2.6208999156951904,-1.5194958448410034,-2.6479713916778564,-18.346298217773438,-10.636470794677734,-18.535799026489258,1.024579068613267,1.0245791259080508,6
0,mmlu,2,-2.6208999156951904,-1.5194958448410034,-2.8523030281066895,-18.346298217773438,-10.636470794677734,-19.96611976623535,1.2100983014644378,1.21009829035998,6
0,mmlu,3,-2.6208999156951904,-1.5194958448410034,-2.464667558670044,-18.346298217773438,-10.636470794677734,-17.25267219543457,0.8581516515346952,0.8581516869649684,6
0,mmlu,4,-2.6208999156951904,-1.5194958448410034,-2.7201945781707764,-18.346298217773438,-10.636470794677734,-19.04136085510254,1.090152811311208,1.0901528153728173,6
0,mmlu,5,-2.6208999156951904,-1.5194958448410034,-2.638573408126831,-18.346298217773438,-10.636470794677734,-18.470012664794922,1.0160463385416738,1.0160463328674967,6
0,mmlu,6,-2.6208999156951904,-1.5194958448410034,-2.4234702587127686,-18.346298217773438,-10.636470794677734,-16.964290618896484,0.8207473042824024,0.8207472729506873,6
0,mmlu,7,-2.6208999156951904,-1.5194958448410034,-2.5106093883514404,-18.346298217773438,-10.636470794677734,-17.574264526367188,0.8998637091838804,0.8998636882461345,6
0,mmlu,8,-2.6208999156951904,-1.5194958448410034,-2.3803136348724365,-18.346298217773438,-10.636470794677734,-16.662195205688477,0.7815640241636945,0.7815641113801861,6
0,mmlu,9,-2.6208999156951904,-1.5194958448410034,-2.2781012058258057,-18.346298217773438,-10.636470794677734,-15.946707725524902,0.6887620882716472,0.688762101448256,6
0,mmlu,10,-2.6208999156951904,-1.5194958448410034,-2.0743160247802734,-18.346298217773438,-10.636470794677734,-14.520211219787598,0.503738999753626,0.5037389576987219,6
0,mmlu,11,-2.6208999156951904,-1.5194958448410034,-1.9178295135498047,-18.346298217773438,-10.636470794677734,-13.424805641174316,0.36165988747115757,0.36165982675051744,6
0,mmlu,12,-2.6208999156951904,-1.5194958448410034,-1.9258733987808228,-18.346298217773438,-10.636470794677734,-13.48111343383789,0.3689631883367633,0.3689632058855589,6
0,mmlu,13,-2.6208999156951904,-1.5194958448410034,-1.9516125917434692,-18.346298217773438,-10.636470794677734,-13.661287307739258,0.39233262547383413,0.39233258424483697,6
0,mmlu,14,-2.6208999156951904,-1.5194958448410034,-1.8246737718582153,-18.346298217773438,-10.636470794677734,-12.77271556854248,0.27708080791034406,0.2770807515400642,6
0,mmlu,15,-2.6208999156951904,-1.5194958448410034,-1.784804344177246,-18.346298217773438,-10.636470794677734,-12.493629455566406,0.24088207839953332,0.24088200181162975,6
0,mmlu,16,-2.6208999156951904,-1.5194958448410034,-1.75050950050354,-18.346298217773438,-10.636470794677734,-12.253565788269043,0.20974469213721203,0.20974464238259796,6
0,mmlu,17,-2.6208999156951904,-1.5194958448410034,-1.7289307117462158,-18.346298217773438,-10.636470794677734,-12.102514266967773,0.1901526191421398,0.19015256681360435,6
0,mmlu,18,-2.6208999156951904,-1.5194958448410034,-1.730959415435791,-18.346298217773438,-10.636470794677734,-12.116715431213379,0.1919945441555648,0.19199452299299738,6
0,mmlu,19,-2.6208999156951904,-1.5194958448410034,-1.7260222434997559,-18.346298217773438,-10.636470794677734,-12.082155227661133,0.18751192772848702,0.18751190597701295,6
0,mmlu,20,-2.6208999156951904,-1.5194958448410034,-1.7410494089126587,-18.346298217773438,-10.636470794677734,-12.187345504760742,0.2011555721883128,0.20115556769127338,6
0,mmlu,21,-2.6208999156951904,-1.5194958448410034,-1.7440907955169678,-18.346298217773438,-10.636470794677734,-12.208635330200195,0.2039169444334363,0.20391695576116595,6
0,mmlu,22,-2.6208999156951904,-1.5194958448410034,-1.7800239324569702,-18.346298217773438,-10.636470794677734,-12.460166931152344,0.23654178958984032,0.23654175881770437,6
