sample_id,task,layer,clean_mean_logprob,corrupt_mean_logprob,patched_mean_logprob,clean_sum_logprob,corrupt_sum_logprob,patched_sum_logprob,recovery_mean,recovery_sum,patch_window
0,gsm8k,0,-2.0619683265686035,-2.010847806930542,-2.0289976596832275,-16.495746612548828,-16.086782455444336,-16.23198127746582,0.35504052837478295,0.3550404676045732,6
0,gsm8k,1,-2.0619683265686035,-2.010847806930542,-2.0321974754333496,-16.495746612548828,-16.086782455444336,-16.257579803466797,0.41763410916607585,0.4176340376820891,6
0,gsm8k,2,-2.0619683265686035,-2.010847806930542,-2.0426106452941895,-16.495746612548828,-16.086782455444336,-16.340885162353516,0.621332584290173,0.6213324779403102,6
0,gsm8k,3,-2.0619683265686035,-2.010847806930542,-2.0381157398223877,-16.495746612548828,-16.086782455444336,-16.3049259185791,0.5334049500856991,0.5334048587858949,6
0,gsm8k,4,-2.0619683265686035,-2.010847806930542,-1.9959287643432617,-16.495746612548828,-16.086782455444336,-15.967430114746094,-0.29184064659974307,-0.29184059664708734,6
0,gsm8k,5,-2.0619683265686035,-2.010847806930542,-2.002901077270508,-16.495746612548828,-16.086782455444336,-16.023208618164062,-0.1554509083790018,-0.15545088177137942,6
0,gsm8k,6,-2.0619683265686035,-2.010847806930542,-2.01615309715271,-16.495746612548828,-16.086782455444336,-16.12922477722168,0.10378007300259662,0.10378005523916879,6
0,gsm8k,7,-2.0619683265686035,-2.010847806930542,-2.0182089805603027,-16.495746612548828,-16.086782455444336,-16.145671844482422,0.1439964836399052,0.1439964589928697,6
0,gsm8k,8,-2.0619683265686035,-2.010847806930542,-2.0282108783721924,-16.495746612548828,-16.086782455444336,-16.22568702697754,0.3396498110950522,0.3396497529591815,6
0,gsm8k,9,-2.0619683265686035,-2.010847806930542,-2.054936647415161,-16.495746612548828,-16.086782455444336,-16.43949317932129,0.8624491578189004,0.8624490101985246,6
0,gsm8k,10,-2.0619683265686035,-2.010847806930542,-2.04543399810791,-16.495746612548828,-16.086782455444336,-16.36347198486328,0.6765619400558007,0.6765618242526523,6
0,gsm8k,11,-2.0619683265686035,-2.010847806930542,-2.050825357437134,-16.495746612548828,-16.086782455444336,-16.40660285949707,0.7820256642517255,0.7820255303969685,6
0,gsm8k,12,-2.0619683265686035,-2.010847806930542,-2.058818817138672,-16.495746612548828,-16.086782455444336,-16.470550537109375,0.9383906879600689,0.9383905273412257,6
0,gsm8k,13,-2.0619683265686035,-2.010847806930542,-2.056201696395874,-16.495746612548828,-16.086782455444336,-16.449613571166992,0.887195565663219,0.8871954138071454,6
0,gsm8k,14,-2.0619683265686035,-2.010847806930542,-2.0704071521759033,-16.495746612548828,-16.086782455444336,-16.563257217407227,1.1650772980756183,1.1650770986561547,6
0,gsm8k,15,-2.0619683265686035,-2.010847806930542,-2.0597283840179443,-16.495746612548828,-16.086782455444336,-16.477827072143555,0.9561832899061818,0.9561831262418832,6
0,gsm8k,16,-2.0619683265686035,-2.010847806930542,-2.0563509464263916,-16.495746612548828,-16.086782455444336,-16.450807571411133,0.8901151380926468,0.890114985736847,6
0,gsm8k,17,-2.0619683265686035,-2.010847806930542,-2.0682895183563232,-16.495746612548828,-16.086782455444336,-16.546316146850586,1.123652949324537,1.1236527569954367,6
0,gsm8k,18,-2.0619683265686035,-2.010847806930542,-2.065480947494507,-16.495746612548828,-16.086782455444336,-16.523847579956055,1.0687127524896194,1.0687125695643112,6
0,gsm8k,19,-2.0619683265686035,-2.010847806930542,-2.0656931400299072,-16.495746612548828,-16.086782455444336,-16.525545120239258,1.0728635823014254,1.072863398665644,6
0,gsm8k,20,-2.0619683265686035,-2.010847806930542,-2.0521576404571533,-16.495746612548828,-16.086782455444336,-16.417261123657227,0.8080872788454029,0.8080871405298319,6
0,gsm8k,21,-2.0619683265686035,-2.010847806930542,-2.053699493408203,-16.495746612548828,-16.086782455444336,-16.429595947265625,0.8382484208599541,0.8382482773818769,6
0,gsm8k,22,-2.0619683265686035,-2.010847806930542,-2.055513381958008,-16.495746612548828,-16.086782455444336,-16.444107055664062,0.8737310199703152,0.8737308704188891,6
0,gsm8k,23,-2.0619683265686035,-2.010847806930542,-2.0465188026428223,-16.495746612548828,-16.086782455444336,-16.372150421142578,0.6977824744869446,0.6977823550516016,6
0,gsm8k,24,-2.0619683265686035,-2.010847806930542,-2.0524849891662598,-16.495746612548828,-16.086782455444336,-16.419879913330078,0.8144907500045151,0.8144906105928994,6
0,gsm8k,25,-2.0619683265686035,-2.010847806930542,-2.0132107734680176,-16.495746612548828,-16.086782455444336,-16.10568618774414,0.046223454230124715,0.046223446318326526,6
0,gsm8k,26,-2.0619683265686035,-2.010847806930542,-2.01487398147583,-16.495746612548828,-16.086782455444336,-16.11899185180664,0.07875849778873131,0.07875848430810009,6
0,gsm8k,27,-2.0619683265686035,-2.010847806930542,-2.0096704959869385,-16.495746612548828,-16.086782455444336,-16.077363967895508,-0.02303010967494257,-0.023030105733013458,6
